grade_biologi_odd,kkm_biologi_odd,grade_biologi_even,kkm_biologi_even,grade_fisika_odd,kkm_fisika_odd,grade_fisika_even,kkm_fisika_even,grade_kimia_odd,kkm_kimia_odd,grade_kimia_even,kkm_kimia_even,grade_sosiologi_odd,kkm_sosiologi_odd,grade_sosiologi_even,kkm_sosiologi_even,grade_geografi_odd,kkm_geografi_odd,grade_geografi_even,kkm_geografi_even,grade_ekonomi_odd,kkm_ekonomi_odd,grade_ekonomi_even,kkm_ekonomi_even,grade_matematika_odd,kkm_matematika_odd,grade_matematika_even,kkm_matematika_even,grade_bahasa_inggris_odd,kkm_bahasa_inggris_odd,grade_bahasa_inggris_even,kkm_bahasa_inggris_even,grade_bahasa_indonesia_odd,kkm_bahasa_indonesia_odd,grade_bahasa_indonesia_even,kkm_bahasa_indonesia_even,grade_bahasa_mandarin_odd,kkm_bahasa_mandarin_odd,grade_bahasa_mandarin_even,kkm_bahasa_mandarin_even,grade_bahasa_jepang_odd,kkm_bahasa_jepang_odd,grade_bahasa_jepang_even,kkm_bahasa_jepang_even,grade_bahasa_korea_odd,kkm_bahasa_korea_odd,grade_bahasa_korea_even,kkm_bahasa_korea_even,grade_bahasa_jerman_odd,kkm_bahasa_jerman_odd,grade_bahasa_jerman_even,kkm_bahasa_jerman_even,name,status
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,70,69,70,83,70,78,70,83,70,74,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,0,0,0,0,0,0,0,0,86,70,76,70,91,70,82,70,80,70,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,75,81,75,63,75,76,75,78,75,79,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,0,0,0,0,0,0,0,0,0,0,0,77,75,83,75,78,75,76,75,75,75,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,67,89,67,77,67,82,67,80,67,87,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,80,67,88,67,85,67,85,67,84,67,85,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,73,74,73,86,73,78,73,78,73,80,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
69,73,76,73,74,73,73,73,68,73,58,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,86,75,83,75,86,75,89,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
80,75,84,75,79,75,83,75,81,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70,82,70,84,70,80,70,77,70,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
76,70,78,70,75,70,71,70,76,70,76,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,71,93,71,84,71,89,71,83,71,81,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
87,71,91,71,88,71,90,71,89,71,91,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,61,68,74,68,80,66,74,70,76,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,73,70,74,70,75,70,77,70,64,70,69,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,87,75,83,75,85,75,84,75,87,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,85,75,89,75,88,75,80,75,86,75,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,68,83,68,84,68,87,68,87,68,89,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
84,68,86,68,75,68,82,68,80,68,80,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,0,80,0,80,0,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,0,80,0,80,0,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa Murni,1
88,0,88,0,84,0,84,0,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
88,0,88,0,84,0,84,0,80,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Seni Rupa Murni,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,75,78,75,77,75,77,75,79,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,75,75,75,75,85,75,82,75,81,75,77,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Jepang,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,75,100,75,88,75,92,75,82,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
87,75,86,75,92,75,93,75,97,75,99,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Akuntansi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,70,82,70,74,70,83,70,84,70,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
85,70,86,70,81,70,85,70,80,70,81,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70,94,70,85,70,88,70,85,70,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
80,70,79,70,80,70,84,70,82,70,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,85,75,88,75,89,75,87,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,85,75,88,75,89,75,87,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
85,75,86,75,85,75,87,75,87,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
85,75,86,75,85,75,87,75,87,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Industri,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,83,75,93,75,83,75,88,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,87,75,86,75,92,75,90,75,94,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,75,93,75,92,75,89,75,87,75,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
89,75,94,75,92,75,88,75,92,75,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,75,93,75,92,75,90,75,87,75,90,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
88,75,92,75,86,75,89,75,91,75,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,75,80,75,83,75,84,75,79,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
78,75,75,75,70,75,77,75,82,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,74,83,74,85,74,82,74,79,74,83,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahasa Mandarin,1
0,0,0,0,0,0,0,0,0,0,0,0,84,74,85,74,84,74,87,74,80,74,84,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahasa Mandarin,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,76,68,81,68,81,68,75,68,75,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahasa Mandarin,1
0,0,0,0,0,0,0,0,0,0,0,0,79,68,80,68,80,68,81,68,74,68,75,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bahasa Mandarin,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,80,92,80,89,80,85,85,88,80,81,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
83,80,87,80,80,80,80,80,91,80,84,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,73,79,73,74,73,76,73,79,73,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
79,73,82,73,77,73,81,73,78,73,82,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,75,70,75,80,75,75,75,71,75,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsitektur,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,75,70,75,80,75,75,75,71,75,74,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsitektur,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,85,75,86,75,90,75,96,75,98,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
85,75,84,75,83,75,87,75,92,75,89,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,65,81,65,65,65,70,65,72,65,75,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
72,65,76,65,80,65,80,65,78,65,70,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,72,83,72,92,72,90,72,82,72,86,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,85,72,82,72,86,72,81,72,83,72,86,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,68,94,68,83,68,85,68,69,70,76,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,81,70,84,70,80,70,83,70,84,70,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,70,80,70,86,70,87,70,82,70,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
72,70,82,70,71,70,72,70,76,70,85,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,80,75,85,75,87,75,82,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,80,75,85,75,87,75,82,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,84,75,90,75,84,75,84,75,86,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Manajemen,1
0,0,0,0,0,0,0,0,0,0,0,0,84,75,90,75,84,75,84,75,86,75,91,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sastra Inggris,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,70,65,70,85,70,89,70,73,70,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,77,70,79,70,79,70,81,70,73,70,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82,75,82,75,82,75,86,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
81,75,83,75,78,75,83,75,77,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,78,75,84,75,84,75,80,75,78,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
77,75,78,75,80,75,81,75,79,75,79,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,73,77,73,78,73,84,73,86,73,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,83,73,77,73,81,73,79,73,92,73,87,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,70,84,70,90,70,85,70,85,70,84,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
76,70,76,70,75,70,81,70,79,70,77,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,65,67,65,72,65,74,65,68,65,79,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,79,65,75,65,65,65,65,65,65,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Informatika,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,73,86,73,85,73,86,73,84,73,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
86,73,88,73,78,73,78,73,83,73,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,70,96,70,85,70,80,70,80,70,83,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
85,70,86,70,78,70,79,70,84,70,86,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,76,84,76,96,78,91,78,87,79,86,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sistem Informasi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,70,84,70,93,70,93,70,88,70,91,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
94,70,95,70,90,70,92,70,92,70,95,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,75,88,75,85,75,86,75,80,75,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
83,70,82,75,83,70,82,75,83,75,85,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,72,89,72,87,72,87,72,83,72,84,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
78,72,83,72,78,72,84,72,83,72,91,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,75,81,75,87,75,89,75,84,75,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
83,75,85,75,79,75,81,75,86,75,88,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,75,90,75,88,75,90,75,92,75,93,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
90,75,90,75,82,75,87,75,91,75,92,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,70,96,70,84,70,87,70,92,70,90,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,87,70,87,70,88,70,84,70,76,70,79,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,75,99,75,84,75,86,75,87,75,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,75,99,75,84,75,86,75,87,75,84,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Elektro,1
75,75,85,75,79,75,80,75,79,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Desain Komunikasi Visual,1
75,75,85,75,79,75,80,75,79,75,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Teknik Elektro,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,78,97,78,89,78,93,78,90,78,94,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
91,78,96,78,94,78,91,78,96,78,96,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,92,75,81,75,84,75,89,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,80,75,83,75,87,75,87,75,94,75,82,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Psikologi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,72,88,72,85,72,87,72,87,72,86,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
86,72,89,72,87,72,87,72,84,72,86,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,76,88,76,89,76,90,76,91,76,91,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
92,76,94,76,88,76,89,76,87,76,91,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter Gigi,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,75,88,75,80,76,84,75,86,75,88,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
88,75,88,75,81,75,79,75,86,75,83,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pendidikan Dokter,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,70,80,70,73,70,70,70,78,70,78,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
0,0,0,0,0,0,0,0,0,0,0,0,74,70,85,70,75,70,84,70,79,70,82,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ilmu Hukum,1
